source_system,job_name,algorithm,antecedent,consequent,antecedent_size,consequent_size,support_count,support,confidence,lift,min_support,min_confidence
olist,olist_category,fp_growth,bed_bath_table,home_confort,1,1,43,0.059474412171507604,0.2182741116751269,3.1562436548223345,0.001,0.08
olist,olist_category,fp_growth,computers_accessories,electronics,1,1,5,0.006915629322268326,0.1,3.1434782608695655,0.001,0.08
olist,olist_category,fp_growth,electronics,computers_accessories,1,1,5,0.006915629322268326,0.21739130434782608,3.143478260869565,0.001,0.08
olist,olist_category,fp_growth,construction_tools_safety,cool_stuff,1,1,2,0.0027662517289073307,0.2857142857142857,3.1298701298701297,0.001,0.08
olist,olist_category,fp_growth,costruction_tools_garden,home_construction,1,1,1,0.0013831258644536654,0.1111111111111111,3.08974358974359,0.001,0.08
olist,olist_category,fp_growth,construction_tools_construction,garden_tools,1,1,5,0.006915629322268326,0.29411764705882354,2.995028997514499,0.001,0.08
olist,olist_category,fp_growth,art,furniture_decor,1,1,5,0.006915629322268326,0.8333333333333334,2.982673267326733,0.001,0.08
olist,olist_category,fp_growth,costruction_tools_garden,telephony,1,1,1,0.0013831258644536654,0.1111111111111111,2.9753086419753085,0.001,0.08
olist,olist_category,fp_growth,toys,baby,1,1,19,0.02627939142461964,0.38,2.954193548387097,0.001,0.08
olist,olist_category,fp_growth,baby,toys,1,1,19,0.02627939142461964,0.20430107526881722,2.9541935483870967,0.001,0.08
olist,olist_category,fp_growth,musical_instruments,auto,1,1,1,0.0013831258644536654,0.14285714285714285,2.951020408163265,0.001,0.08
olist,olist_category,fp_growth,pet_shop,perfumery,1,1,1,0.0013831258644536654,0.1,2.892,0.001,0.08
olist,olist_category,fp_growth,stationery,toys,1,1,6,0.008298755186721992,0.1935483870967742,2.7987096774193545,0.001,0.08
olist,olist_category,fp_growth,toys,stationery,1,1,6,0.008298755186721992,0.12,2.7987096774193545,0.001,0.08
olist,olist_category,fp_growth,home_construction,garden_tools,1,1,7,0.009681881051175657,0.2692307692307692,2.7416034669555795,0.001,0.08
olist,olist_category,fp_growth,garden_tools,home_construction,1,1,7,0.009681881051175657,0.09859154929577464,2.7416034669555795,0.001,0.08
olist,olist_category,fp_growth,drinks,sports_leisure,1,1,2,0.0027662517289073307,0.25,2.6977611940298507,0.001,0.08
olist,olist_category,fp_growth,books_technical,health_beauty,1,1,1,0.0013831258644536654,0.25,2.6195652173913047,0.001,0.08
olist,olist_category,fp_growth,furniture_bedroom,baby,1,1,1,0.0013831258644536654,0.3333333333333333,2.5913978494623655,0.001,0.08
olist,olist_category,fp_growth,musical_instruments,watches_gifts,1,1,1,0.0013831258644536654,0.14285714285714285,2.5821428571428573,0.001,0.08
olist,olist_category,fp_growth,consoles_games,auto,1,1,1,0.0013831258644536654,0.125,2.582142857142857,0.001,0.08
olist,olist_category,fp_growth,drinks,auto,1,1,1,0.0013831258644536654,0.125,2.582142857142857,0.001,0.08
olist,olist_category,fp_growth,perfumery,electronics,1,1,2,0.0027662517289073307,0.08,2.5147826086956524,0.001,0.08
olist,olist_category,fp_growth,electronics,perfumery,1,1,2,0.0027662517289073307,0.08695652173913043,2.514782608695652,0.001,0.08
olist,olist_category,fp_growth,telephony,cool_stuff,1,1,6,0.008298755186721992,0.2222222222222222,2.4343434343434343,0.001,0.08
olist,olist_category,fp_growth,cool_stuff,telephony,1,1,6,0.008298755186721992,0.09090909090909091,2.4343434343434343,0.001,0.08
olist,olist_category,fp_growth,kitchen_dining_laundry_garden_furniture,toys,1,1,1,0.0013831258644536654,0.16666666666666666,2.4099999999999997,0.001,0.08
olist,olist_category,fp_growth,market_place,perfumery,1,1,1,0.0013831258644536654,0.08333333333333333,2.4099999999999997,0.001,0.08
olist,olist_category,fp_growth,kitchen_dining_laundry_garden_furniture,housewares,1,1,2,0.0027662517289073307,0.3333333333333333,2.3627450980392157,0.001,0.08
olist,olist_category,fp_growth,cool_stuff,baby,1,1,20,0.027662517289073305,0.30303030303030304,2.355816226783969,0.001,0.08
olist,olist_category,fp_growth,baby,cool_stuff,1,1,20,0.027662517289073305,0.21505376344086022,2.355816226783969,0.001,0.08
olist,olist_category,fp_growth,fashion_bags_accessories,baby,1,1,3,0.004149377593360996,0.3,2.3322580645161293,0.001,0.08
olist,olist_category,fp_growth,electronics,telephony,1,1,2,0.0027662517289073307,0.08695652173913043,2.3285024154589373,0.001,0.08
olist,olist_category,fp_growth,auto,telephony,1,1,3,0.004149377593360996,0.08571428571428572,2.2952380952380955,0.001,0.08
olist,olist_category,fp_growth,telephony,auto,1,1,3,0.004149377593360996,0.1111111111111111,2.295238095238095,0.001,0.08
olist,olist_category,fp_growth,books_general_interest,cool_stuff,1,1,1,0.0013831258644536654,0.2,2.1909090909090914,0.001,0.08
olist,olist_category,fp_growth,sports_leisure,health_beauty,1,1,14,0.019363762102351315,0.208955223880597,2.189487345879299,0.001,0.08
olist,olist_category,fp_growth,health_beauty,sports_leisure,1,1,14,0.019363762102351315,0.2028985507246377,2.189487345879299,0.001,0.08
olist,olist_category,fp_growth,construction_tools_lights,furniture_decor,1,1,11,0.015214384508990318,0.6111111111111112,2.1872937293729375,0.001,0.08
olist,olist_category,fp_growth,computers_accessories,auto,1,1,5,0.006915629322268326,0.1,2.065714285714286,0.001,0.08
olist,olist_category,fp_growth,fashion_bags_accessories,auto,1,1,1,0.0013831258644536654,0.1,2.065714285714286,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table | cool_stuff,auto,2,1,1,0.0013831258644536654,0.1,2.065714285714286,0.001,0.08
olist,olist_category,fp_growth,auto,computers_accessories,1,1,5,0.006915629322268326,0.14285714285714285,2.0657142857142854,0.001,0.08
olist,olist_category,fp_growth,construction_tools_safety,computers_accessories,1,1,1,0.0013831258644536654,0.14285714285714285,2.0657142857142854,0.001,0.08
olist,olist_category,fp_growth,musical_instruments,toys,1,1,1,0.0013831258644536654,0.14285714285714285,2.0657142857142854,0.001,0.08
olist,olist_category,fp_growth,luggage_accessories,computers_accessories,1,1,2,0.0027662517289073307,0.13333333333333333,1.928,0.001,0.08
olist,olist_category,fp_growth,consoles_games,computers_accessories,1,1,1,0.0013831258644536654,0.125,1.8074999999999999,0.001,0.08
olist,olist_category,fp_growth,construction_tools_lights,sports_leisure,1,1,3,0.004149377593360996,0.16666666666666666,1.798507462686567,0.001,0.08
olist,olist_category,fp_growth,small_appliances,sports_leisure,1,1,1,0.0013831258644536654,0.16666666666666666,1.798507462686567,0.001,0.08
olist,olist_category,fp_growth,home_construction,furniture_decor,1,1,13,0.017980636237897647,0.5,1.7896039603960396,0.001,0.08
olist,olist_category,fp_growth,industry_commerce_and_business,furniture_decor,1,1,2,0.0027662517289073307,0.5,1.7896039603960396,0.001,0.08
olist,olist_category,fp_growth,flowers,furniture_decor,1,1,1,0.0013831258644536654,0.5,1.7896039603960396,0.001,0.08
olist,olist_category,fp_growth,home_construction | housewares,furniture_decor,2,1,1,0.0013831258644536654,0.5,1.7896039603960396,0.001,0.08
olist,olist_category,fp_growth,housewares | watches_gifts,furniture_decor,2,1,1,0.0013831258644536654,0.5,1.7896039603960396,0.001,0.08
olist,olist_category,fp_growth,drinks,housewares,1,1,2,0.0027662517289073307,0.25,1.7720588235294117,0.001,0.08
olist,olist_category,fp_growth,industry_commerce_and_business,housewares,1,1,1,0.0013831258644536654,0.25,1.7720588235294117,0.001,0.08
olist,olist_category,fp_growth,market_place,health_beauty,1,1,2,0.0027662517289073307,0.16666666666666666,1.7463768115942029,0.001,0.08
olist,olist_category,fp_growth,small_appliances,health_beauty,1,1,1,0.0013831258644536654,0.16666666666666666,1.7463768115942029,0.001,0.08
olist,olist_category,fp_growth,furniture_living_room,furniture_decor,1,1,7,0.009681881051175657,0.4666666666666667,1.6702970297029702,0.001,0.08
olist,olist_category,fp_growth,computers_accessories,garden_tools,1,1,8,0.011065006915629323,0.16,1.6292957746478873,0.001,0.08
olist,olist_category,fp_growth,garden_tools,computers_accessories,1,1,8,0.011065006915629323,0.11267605633802817,1.6292957746478873,0.001,0.08
olist,olist_category,fp_growth,electronics,watches_gifts,1,1,2,0.0027662517289073307,0.08695652173913043,1.5717391304347825,0.001,0.08
olist,olist_category,fp_growth,books_general_interest,baby,1,1,1,0.0013831258644536654,0.2,1.5548387096774197,0.001,0.08
olist,olist_category,fp_growth,toys,cool_stuff,1,1,7,0.009681881051175657,0.14,1.533636363636364,0.001,0.08
olist,olist_category,fp_growth,cool_stuff,toys,1,1,7,0.009681881051175657,0.10606060606060606,1.5336363636363637,0.001,0.08
olist,olist_category,fp_growth,office_furniture,sports_leisure,1,1,2,0.0027662517289073307,0.13333333333333333,1.4388059701492537,0.001,0.08
olist,olist_category,fp_growth,books_general_interest,housewares,1,1,1,0.0013831258644536654,0.2,1.4176470588235295,0.001,0.08
olist,olist_category,fp_growth,luggage_accessories,health_beauty,1,1,2,0.0027662517289073307,0.13333333333333333,1.3971014492753624,0.001,0.08
olist,olist_category,fp_growth,consoles_games,cool_stuff,1,1,1,0.0013831258644536654,0.125,1.3693181818181819,0.001,0.08
olist,olist_category,fp_growth,stationery,health_beauty,1,1,4,0.005532503457814661,0.12903225806451613,1.3520336605890604,0.001,0.08
olist,olist_category,fp_growth,watches_gifts,sports_leisure,1,1,5,0.006915629322268326,0.125,1.3488805970149254,0.001,0.08
olist,olist_category,fp_growth,consoles_games,sports_leisure,1,1,1,0.0013831258644536654,0.125,1.3488805970149254,0.001,0.08
olist,olist_category,fp_growth,food,sports_leisure,1,1,1,0.0013831258644536654,0.125,1.3488805970149254,0.001,0.08
olist,olist_category,fp_growth,perfumery,sports_leisure,1,1,3,0.004149377593360996,0.12,1.2949253731343282,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table,furniture_decor,1,1,70,0.09681881051175657,0.3553299492385787,1.2717997688093683,0.001,0.08
olist,olist_category,fp_growth,furniture_decor,bed_bath_table,1,1,70,0.09681881051175657,0.3465346534653465,1.2717997688093683,0.001,0.08
olist,olist_category,fp_growth,office_furniture,bed_bath_table,1,1,5,0.006915629322268326,0.3333333333333333,1.2233502538071066,0.001,0.08
olist,olist_category,fp_growth,furniture_bedroom,bed_bath_table,1,1,1,0.0013831258644536654,0.3333333333333333,1.2233502538071066,0.001,0.08
olist,olist_category,fp_growth,auto | cool_stuff,bed_bath_table,2,1,1,0.0013831258644536654,0.3333333333333333,1.2233502538071066,0.001,0.08
olist,olist_category,fp_growth,furniture_bedroom,furniture_decor,1,1,1,0.0013831258644536654,0.3333333333333333,1.193069306930693,0.001,0.08
olist,olist_category,fp_growth,market_place,housewares,1,1,2,0.0027662517289073307,0.16666666666666666,1.1813725490196079,0.001,0.08
olist,olist_category,fp_growth,small_appliances,housewares,1,1,1,0.0013831258644536654,0.16666666666666666,1.1813725490196079,0.001,0.08
olist,olist_category,fp_growth,sports_leisure,housewares,1,1,11,0.015214384508990318,0.16417910447761194,1.1637401229148376,0.001,0.08
olist,olist_category,fp_growth,housewares,sports_leisure,1,1,11,0.015214384508990318,0.10784313725490197,1.1637401229148376,0.001,0.08
olist,olist_category,fp_growth,perfumery,toys,1,1,2,0.0027662517289073307,0.08,1.1568,0.001,0.08
olist,olist_category,fp_growth,costruction_tools_garden,garden_tools,1,1,1,0.0013831258644536654,0.1111111111111111,1.1314553990610328,0.001,0.08
olist,olist_category,fp_growth,construction_tools_safety,baby,1,1,1,0.0013831258644536654,0.14285714285714285,1.1105990783410138,0.001,0.08
olist,olist_category,fp_growth,housewares,garden_tools,1,1,11,0.015214384508990318,0.10784313725490197,1.0981772990886496,0.001,0.08
olist,olist_category,fp_growth,garden_tools,housewares,1,1,11,0.015214384508990318,0.15492957746478872,1.0981772990886494,0.001,0.08
olist,olist_category,fp_growth,computers_accessories,cool_stuff,1,1,5,0.006915629322268326,0.1,1.0954545454545457,0.001,0.08
olist,olist_category,fp_growth,pet_shop,sports_leisure,1,1,1,0.0013831258644536654,0.1,1.0791044776119403,0.001,0.08
olist,olist_category,fp_growth,fashion_bags_accessories,health_beauty,1,1,1,0.0013831258644536654,0.1,1.047826086956522,0.001,0.08
olist,olist_category,fp_growth,pet_shop,health_beauty,1,1,1,0.0013831258644536654,0.1,1.047826086956522,0.001,0.08
olist,olist_category,fp_growth,pet_shop,garden_tools,1,1,1,0.0013831258644536654,0.1,1.0183098591549296,0.001,0.08
olist,olist_category,fp_growth,furniture_decor | watches_gifts,housewares,2,1,1,0.0013831258644536654,0.14285714285714285,1.0126050420168067,0.001,0.08
olist,olist_category,fp_growth,office_furniture,furniture_decor,1,1,4,0.005532503457814661,0.26666666666666666,0.9544554455445544,0.001,0.08
olist,olist_category,fp_growth,auto,cool_stuff,1,1,3,0.004149377593360996,0.08571428571428572,0.938961038961039,0.001,0.08
olist,olist_category,fp_growth,auto,sports_leisure,1,1,3,0.004149377593360996,0.08571428571428572,0.9249466950959488,0.001,0.08
olist,olist_category,fp_growth,furniture_decor | office_furniture,bed_bath_table,2,1,1,0.0013831258644536654,0.25,0.91751269035533,0.001,0.08
olist,olist_category,fp_growth,stationery,housewares,1,1,4,0.005532503457814661,0.12903225806451613,0.9146110056925996,0.001,0.08
olist,olist_category,fp_growth,market_place,furniture_decor,1,1,3,0.004149377593360996,0.25,0.8948019801980198,0.001,0.08
olist,olist_category,fp_growth,books_technical,furniture_decor,1,1,1,0.0013831258644536654,0.25,0.8948019801980198,0.001,0.08
olist,olist_category,fp_growth,consoles_games,housewares,1,1,1,0.0013831258644536654,0.125,0.8860294117647058,0.001,0.08
olist,olist_category,fp_growth,toys,sports_leisure,1,1,4,0.005532503457814661,0.08,0.8632835820895522,0.001,0.08
olist,olist_category,fp_growth,housewares,furniture_decor,1,1,24,0.03319502074688797,0.23529411764705882,0.8421665695981363,0.001,0.08
olist,olist_category,fp_growth,furniture_decor,housewares,1,1,24,0.03319502074688797,0.1188118811881188,0.8421665695981363,0.001,0.08
olist,olist_category,fp_growth,costruction_tools_garden,bed_bath_table,1,1,2,0.0027662517289073307,0.2222222222222222,0.8155668358714044,0.001,0.08
olist,olist_category,fp_growth,garden_tools,furniture_decor,1,1,16,0.022130013831258646,0.22535211267605634,0.80658206665737,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table | cool_stuff,baby,2,1,1,0.0013831258644536654,0.1,0.7774193548387098,0.001,0.08
olist,olist_category,fp_growth,housewares,bed_bath_table,1,1,20,0.027662517289073305,0.19607843137254902,0.7196177963571215,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table,housewares,1,1,20,0.027662517289073305,0.10152284263959391,0.7196177963571215,0.001,0.08
olist,olist_category,fp_growth,pet_shop,furniture_decor,1,1,2,0.0027662517289073307,0.2,0.7158415841584158,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table | office_furniture,furniture_decor,2,1,1,0.0013831258644536654,0.2,0.7158415841584158,0.001,0.08
olist,olist_category,fp_growth,baby,bed_bath_table,1,1,17,0.02351313969571231,0.1827956989247312,0.6708694940232521,0.001,0.08
olist,olist_category,fp_growth,bed_bath_table,baby,1,1,17,0.02351313969571231,0.08629441624365482,0.670869494023252,0.001,0.08
olist,olist_category,fp_growth,watches_gifts,furniture_decor,1,1,7,0.009681881051175657,0.175,0.6263613861386138,0.001,0.08
olist,olist_category,fp_growth,market_place,bed_bath_table,1,1,2,0.0027662517289073307,0.16666666666666666,0.6116751269035533,0.001,0.08
olist,olist_category,fp_growth,kitchen_dining_laundry_garden_furniture,bed_bath_table,1,1,1,0.0013831258644536654,0.16666666666666666,0.6116751269035533,0.001,0.08
olist,olist_category,fp_growth,furniture_decor | home_confort,bed_bath_table,2,1,1,0.0013831258644536654,0.16666666666666666,0.6116751269035533,0.001,0.08
olist,olist_category,fp_growth,kitchen_dining_laundry_garden_furniture,furniture_decor,1,1,1,0.0013831258644536654,0.16666666666666666,0.5965346534653465,0.001,0.08
olist,olist_category,fp_growth,small_appliances,furniture_decor,1,1,1,0.0013831258644536654,0.16666666666666666,0.5965346534653465,0.001,0.08
olist,olist_category,fp_growth,health_beauty,bed_bath_table,1,1,11,0.015214384508990318,0.15942028985507245,0.5850805561686162,0.001,0.08
olist,olist_category,fp_growth,computers_accessories,housewares,1,1,4,0.005532503457814661,0.08,0.5670588235294118,0.001,0.08
olist,olist_category,fp_growth,cool_stuff,bed_bath_table,1,1,10,0.013831258644536652,0.15151515151515152,0.5560682971850485,0.001,0.08
olist,olist_category,fp_growth,construction_tools_safety,bed_bath_table,1,1,1,0.0013831258644536654,0.14285714285714285,0.5242929659173314,0.001,0.08
olist,olist_category,fp_growth,musical_instruments,furniture_decor,1,1,1,0.0013831258644536654,0.14285714285714285,0.5113154172560113,0.001,0.08
olist,olist_category,fp_growth,garden_tools | home_construction,furniture_decor,2,1,1,0.0013831258644536654,0.14285714285714285,0.5113154172560113,0.001,0.08
olist,olist_category,fp_growth,furniture_living_room,bed_bath_table,1,1,2,0.0027662517289073307,0.13333333333333333,0.4893401015228427,0.001,0.08
olist,olist_category,fp_growth,baby,furniture_decor,1,1,12,0.016597510373443983,0.12903225806451613,0.46183328010220376,0.001,0.08
olist,olist_category,fp_growth,food,bed_bath_table,1,1,1,0.0013831258644536654,0.125,0.458756345177665,0.001,0.08
olist,olist_category,fp_growth,home_confort,furniture_decor,1,1,6,0.008298755186721992,0.12,0.4295049504950495,0.001,0.08
olist,olist_category,fp_growth,pet_shop,bed_bath_table,1,1,1,0.0013831258644536654,0.1,0.367005076142132,0.001,0.08
olist,olist_category,fp_growth,electronics,bed_bath_table,1,1,2,0.0027662517289073307,0.08695652173913043,0.3191348488192452,0.001,0.08
olist,olist_category,fp_growth,electronics,furniture_decor,1,1,2,0.0027662517289073307,0.08695652173913043,0.31123547137322427,0.001,0.08
olist,olist_category,fp_growth,baby | furniture_decor,bed_bath_table,2,1,1,0.0013831258644536654,0.08333333333333333,0.30583756345177665,0.001,0.08
olist,olist_category,fp_growth,perfumery,furniture_decor,1,1,2,0.0027662517289073307,0.08,0.2863366336633663,0.001,0.08
olist,olist_category,eclat,fashio_female_clothing,fashion_sport,1,1,1,0.0013831258644536654,1.0,361.5,0.001,0.08
olist,olist_category,eclat,fashion_sport,fashio_female_clothing,1,1,1,0.0013831258644536654,0.5,361.5,0.001,0.08
olist,olist_category,eclat,auto | fashion_bags_accessories,musical_instruments,2,1,1,0.0013831258644536654,1.0,103.28571428571428,0.001,0.08
olist,olist_category,eclat,musical_instruments,auto | fashion_bags_accessories,1,2,1,0.0013831258644536654,0.14285714285714285,103.28571428571428,0.001,0.08
olist,olist_category,eclat,music,books_technical,1,1,1,0.0013831258644536654,0.5,90.375,0.001,0.08
olist,olist_category,eclat,books_technical,music,1,1,1,0.0013831258644536654,0.25,90.375,0.001,0.08
olist,olist_category,eclat,fashion_childrens_clothes,fashion_bags_accessories,1,1,2,0.0027662517289073307,1.0,72.3,0.001,0.08
olist,olist_category,eclat,auto | musical_instruments,fashion_bags_accessories,2,1,1,0.0013831258644536654,1.0,72.3,0.001,0.08
olist,olist_category,eclat,fashion_bags_accessories,fashion_childrens_clothes,1,1,2,0.0027662517289073307,0.2,72.3,0.001,0.08
olist,olist_category,eclat,fashion_bags_accessories,auto | musical_instruments,1,2,1,0.0013831258644536654,0.1,72.3,0.001,0.08
olist,olist_category,eclat,bed_bath_table | perfumery,market_place,2,1,1,0.0013831258644536654,1.0,60.25,0.001,0.08
olist,olist_category,eclat,cine_photo,cool_stuff | telephony,1,2,1,0.0013831258644536654,0.5,60.25,0.001,0.08
olist,olist_category,eclat,cool_stuff | telephony,cine_photo,2,1,1,0.0013831258644536654,0.16666666666666666,60.24999999999999,0.001,0.08
olist,olist_category,eclat,market_place,bed_bath_table | perfumery,1,2,1,0.0013831258644536654,0.08333333333333333,60.24999999999999,0.001,0.08
olist,olist_category,eclat,home_comfort_2,musical_instruments,1,1,1,0.0013831258644536654,0.5,51.64285714285714,0.001,0.08
olist,olist_category,eclat,musical_instruments,home_comfort_2,1,1,1,0.0013831258644536654,0.14285714285714285,51.64285714285714,0.001,0.08
olist,olist_category,eclat,fixed_telephony,food,1,1,1,0.0013831258644536654,0.5,45.1875,0.001,0.08
olist,olist_category,eclat,food,fixed_telephony,1,1,1,0.0013831258644536654,0.125,45.1875,0.001,0.08
olist,olist_category,eclat,flowers,costruction_tools_garden,1,1,1,0.0013831258644536654,0.5,40.16666666666667,0.001,0.08
olist,olist_category,eclat,costruction_tools_garden,flowers,1,1,1,0.0013831258644536654,0.1111111111111111,40.166666666666664,0.001,0.08
olist,olist_category,eclat,fashion_sport,fashion_bags_accessories,1,1,1,0.0013831258644536654,0.5,36.15,0.001,0.08
olist,olist_category,eclat,fashion_bags_accessories,fashion_sport,1,1,1,0.0013831258644536654,0.1,36.15,0.001,0.08
olist,olist_category,eclat,cine_photo | cool_stuff,telephony,2,1,1,0.0013831258644536654,1.0,26.77777777777778,0.001,0.08
olist,olist_category,eclat,books_general_interest,market_place,1,1,2,0.0027662517289073307,0.4,24.1,0.001,0.08
olist,olist_category,eclat,furniture_decor | sports_leisure,pet_shop,2,1,1,0.0013831258644536654,0.3333333333333333,24.1,0.001,0.08
olist,olist_category,eclat,market_place,books_general_interest,1,1,2,0.0027662517289073307,0.16666666666666666,24.1,0.001,0.08
olist,olist_category,eclat,pet_shop,furniture_decor | sports_leisure,1,2,1,0.0013831258644536654,0.1,24.1,0.001,0.08
olist,olist_category,eclat,christmas_supplies,auto,1,1,1,0.0013831258644536654,1.0,20.657142857142855,0.001,0.08
olist,olist_category,eclat,fashion_bags_accessories | musical_instruments,auto,2,1,1,0.0013831258644536654,1.0,20.657142857142855,0.001,0.08
olist,olist_category,eclat,books_technical,costruction_tools_garden,1,1,1,0.0013831258644536654,0.25,20.083333333333336,0.001,0.08
olist,olist_category,eclat,costruction_tools_garden,books_technical,1,1,1,0.0013831258644536654,0.1111111111111111,20.083333333333332,0.001,0.08
olist,olist_category,eclat,audio,watches_gifts,1,1,6,0.008298755186721992,1.0,18.075,0.001,0.08
olist,olist_category,eclat,watches_gifts,audio,1,1,6,0.008298755186721992,0.15,18.075,0.001,0.08
olist,olist_category,eclat,cool_stuff | home_construction,computers_accessories,2,1,1,0.0013831258644536654,1.0,14.459999999999999,0.001,0.08
olist,olist_category,eclat,music,perfumery,1,1,1,0.0013831258644536654,0.5,14.459999999999999,0.001,0.08
olist,olist_category,eclat,bed_bath_table | market_place,perfumery,2,1,1,0.0013831258644536654,0.5,14.459999999999999,0.001,0.08
olist,olist_category,eclat,cine_photo,telephony,1,1,1,0.0013831258644536654,0.5,13.38888888888889,0.001,0.08
olist,olist_category,eclat,fixed_telephony,telephony,1,1,1,0.0013831258644536654,0.5,13.38888888888889,0.001,0.08
olist,olist_category,eclat,industry_commerce_and_business,office_furniture,1,1,1,0.0013831258644536654,0.25,12.05,0.001,0.08
olist,olist_category,eclat,pc_gamer,cool_stuff,1,1,1,0.0013831258644536654,1.0,10.954545454545455,0.001,0.08
olist,olist_category,eclat,cine_photo | telephony,cool_stuff,2,1,1,0.0013831258644536654,1.0,10.954545454545455,0.001,0.08
olist,olist_category,eclat,computers_accessories | home_construction,cool_stuff,2,1,1,0.0013831258644536654,1.0,10.954545454545455,0.001,0.08
olist,olist_category,eclat,computers_accessories | health_beauty,sports_leisure,2,1,1,0.0013831258644536654,1.0,10.791044776119403,0.001,0.08
olist,olist_category,eclat,musical_instruments,fashion_bags_accessories,1,1,1,0.0013831258644536654,0.14285714285714285,10.32857142857143,0.001,0.08
olist,olist_category,eclat,fashion_bags_accessories,musical_instruments,1,1,1,0.0013831258644536654,0.1,10.32857142857143,0.001,0.08
olist,olist_category,eclat,home_comfort_2,auto,1,1,1,0.0013831258644536654,0.5,10.328571428571427,0.001,0.08
olist,olist_category,eclat,bed_bath_table | construction_tools_lights,garden_tools,2,1,1,0.0013831258644536654,1.0,10.183098591549296,0.001,0.08
olist,olist_category,eclat,bed_bath_table | garden_tools,construction_tools_lights,2,1,1,0.0013831258644536654,0.25,10.041666666666668,0.001,0.08
olist,olist_category,eclat,furniture_living_room,office_furniture,1,1,3,0.004149377593360996,0.2,9.64,0.001,0.08
olist,olist_category,eclat,office_furniture,furniture_living_room,1,1,3,0.004149377593360996,0.2,9.64,0.001,0.08
olist,olist_category,eclat,consoles_games,pet_shop,1,1,1,0.0013831258644536654,0.125,9.0375,0.001,0.08
olist,olist_category,eclat,food,pet_shop,1,1,1,0.0013831258644536654,0.125,9.0375,0.001,0.08
olist,olist_category,eclat,pet_shop,consoles_games,1,1,1,0.0013831258644536654,0.1,9.0375,0.001,0.08
olist,olist_category,eclat,pet_shop,food,1,1,1,0.0013831258644536654,0.1,9.0375,0.001,0.08
olist,olist_category,eclat,musical_instruments,market_place,1,1,1,0.0013831258644536654,0.14285714285714285,8.607142857142856,0.001,0.08
olist,olist_category,eclat,market_place,musical_instruments,1,1,1,0.0013831258644536654,0.08333333333333333,8.607142857142856,0.001,0.08
olist,olist_category,eclat,pet_shop,costruction_tools_garden,1,1,1,0.0013831258644536654,0.1,8.033333333333335,0.001,0.08
olist,olist_category,eclat,costruction_tools_garden,pet_shop,1,1,1,0.0013831258644536654,0.1111111111111111,8.033333333333333,0.001,0.08
olist,olist_category,eclat,construction_tools_safety,home_construction,1,1,2,0.0027662517289073307,0.2857142857142857,7.945054945054945,0.001,0.08
olist,olist_category,eclat,fashion_shoes,baby,1,1,2,0.0027662517289073307,1.0,7.774193548387098,0.001,0.08
olist,olist_category,eclat,signaling_and_security,baby,1,1,1,0.0013831258644536654,1.0,7.774193548387098,0.001,0.08
olist,olist_category,eclat,stationery,luggage_accessories,1,1,5,0.006915629322268326,0.16129032258064516,7.774193548387097,0.001,0.08
olist,olist_category,eclat,luggage_accessories,stationery,1,1,5,0.006915629322268326,0.3333333333333333,7.774193548387096,0.001,0.08
olist,olist_category,eclat,tablets_printing_image,cool_stuff,1,1,2,0.0027662517289073307,0.6666666666666666,7.303030303030303,0.001,0.08
olist,olist_category,eclat,air_conditioning,computers_accessories,1,1,1,0.0013831258644536654,0.5,7.2299999999999995,0.001,0.08
olist,olist_category,eclat,arts_and_craftmanship,toys,1,1,1,0.0013831258644536654,0.5,7.2299999999999995,0.001,0.08
olist,olist_category,eclat,dvds_blu_ray,computers_accessories,1,1,1,0.0013831258644536654,0.5,7.2299999999999995,0.001,0.08
olist,olist_category,eclat,kitchen_dining_laundry_garden_furniture,construction_tools_construction,1,1,1,0.0013831258644536654,0.16666666666666666,7.088235294117647,0.001,0.08
olist,olist_category,eclat,musical_instruments,luggage_accessories,1,1,1,0.0013831258644536654,0.14285714285714285,6.885714285714285,0.001,0.08
olist,olist_category,eclat,computers_accessories | cool_stuff,home_construction,2,1,1,0.0013831258644536654,0.2,5.561538461538462,0.001,0.08
olist,olist_category,eclat,cine_photo,cool_stuff,1,1,1,0.0013831258644536654,0.5,5.4772727272727275,0.001,0.08
olist,olist_category,eclat,auto | bed_bath_table,cool_stuff,2,1,1,0.0013831258644536654,0.5,5.4772727272727275,0.001,0.08
olist,olist_category,eclat,food_drink,sports_leisure,1,1,2,0.0027662517289073307,0.5,5.395522388059701,0.001,0.08
olist,olist_category,eclat,air_conditioning,sports_leisure,1,1,1,0.0013831258644536654,0.5,5.395522388059701,0.001,0.08
olist,olist_category,eclat,cine_photo,sports_leisure,1,1,1,0.0013831258644536654,0.5,5.395522388059701,0.001,0.08
olist,olist_category,eclat,furniture_decor | pet_shop,sports_leisure,2,1,1,0.0013831258644536654,0.5,5.395522388059701,0.001,0.08
olist,olist_category,eclat,small_appliances,electronics,1,1,1,0.0013831258644536654,0.16666666666666666,5.239130434782608,0.001,0.08
olist,olist_category,eclat,arts_and_craftmanship,garden_tools,1,1,1,0.0013831258644536654,0.5,5.091549295774648,0.001,0.08
